user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate,top_booking_type,top_trip_category
540614,f,False,False,usa,new york,jfk,32,23,8,11.65625,32.125,7.19125,1.0,0.375,4,0.1,4,allegiant air,1,4,el paso,4,1.0,4,3,hilton,5,3.25,3276.73,744.78,684.782875,3,5,0,0,0,0,1,4,3,4,0,1,0,0.35,0.22,0.62,0.2,type_complete-package,category_extended
540622,f,False,False,usa,chicago,ord,48,23,8,1.9125,15.5,8.1625,0.375,0.125,2,0.125,3,porter airlines,1,3,hamilton,3,0.375,3,3,four seasons,3,3.0,1564.7133333333334,513.3162500000001,508.88993750000003,5,3,0,0,0,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
540642,f,True,False,usa,new york,lga,72,23,8,1.105,9.0,8.15,0.0,0.0,1,0.1,0,,0,0,,0,0.125,1,1,best western,1,3.5,,98.0,98.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
540652,f,True,True,usa,boston,bos,56,23,8,1.25,10.0,7.9725,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
540653,f,True,True,canada,london,yxu,41,23,8,1.76,14.375,8.10375,0.0,0.0,3,0.19999999999999998,0,,0,0,,0,0.125,1,1,wyndham,1,0.75,,207.75,155.8125,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
540654,f,False,True,usa,san antonio,skf,50,23,8,2.4075,19.375,8.11,0.75,0.25,2,0.15000000000000002,4,air canada,1,4,el paso,4,0.75,4,4,banyan tree,4,2.625,1692.17,491.22749999999996,491.22749999999996,4,4,0,0,0,0,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
540656,f,True,False,canada,calgary,yyc,40,23,9,2.2333333333333334,18.11111111111111,8.082222222222223,0.7777777777777778,0.2222222222222222,3,0.10000000000000002,3,american airlines,1,4,montreal,4,1.0,6,6,choice hotels,6,3.5555555555555554,2796.986,758.65,751.5965555555555,3,5,0,0,0,1,0,6,3,3,2,1,0,0.39,0.26,0.67,0.0,type_complete-package,category_extended
540664,f,True,True,canada,windsor,yqg,34,23,8,1.55125,12.5,8.035,0.25,0.125,2,0.125,2,hainan airlines,1,2,los angeles,2,0.125,1,1,choice hotels,2,0.875,1998.465,217.815,217.815,6,1,0,0,1,0,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0,type_browsing,category_extended
540666,m,False,True,usa,san francisco,sfo,30,23,9,1.1288888888888888,9.0,8.015555555555556,0.2222222222222222,0.0,2,0.2,2,cathay pacific,1,2,los angeles,2,0.2222222222222222,2,2,crowne plaza,2,0.6666666666666666,2347.5,197.08555555555554,197.08555555555554,7,1,1,0,0,0,0,2,7,0,0,2,0,0.39,0.09,0.22,0.0,type_browsing,category_week
540698,f,True,False,usa,los angeles,lax,52,23,8,1.63,13.125,7.9262500000000005,0.375,0.0,3,0.09999999999999999,3,delta air lines,1,3,indianapolis,3,0.375,3,3,banyan tree,3,1.625,2202.21,309.85625,302.35675,5,3,0,0,0,0,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
540708,f,True,False,usa,boston,bos,36,23,8,1.5899999999999999,13.0,8.161249999999999,0.375,0.125,1,0.25,3,airtran airways,1,3,chicago,3,0.5,4,3,banyan tree,4,3.5,2008.0233333333333,569.57375,569.57375,4,3,0,0,0,1,0,4,4,1,2,0,1,0.35,0.17,0.5,0.0,type_browsing,category_other
540718,f,True,False,usa,los angeles,lax,41,23,8,2.1887499999999998,17.5,8.01125,0.25,0.125,3,0.13333333333333333,2,allegiant air,1,2,houston,2,0.25,2,2,aman resorts,3,3.0,3050.535,456.7025,456.7025,5,1,0,0,1,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
540733,f,False,False,canada,montreal,ymx,36,23,8,1.74375,14.125,8.03,0.5,0.125,2,0.125,3,alaska airlines,1,2,new york,2,0.5,3,3,fairmont,4,2.375,1685.4866666666667,497.1975,477.7725,4,2,0,0,1,1,0,4,4,1,3,0,0,0.35,0.17,0.5,0.0,type_browsing,category_other
540777,f,True,False,usa,new york,lga,67,23,10,1.411,11.4,7.93,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.1,1,1,crowne plaza,1,2.9,,324.8,292.32000000000005,9,0,0,0,0,1,0,1,9,0,1,0,0,0.43,0.04,0.1,0.0,type_browsing,category_other
540819,m,False,False,usa,cincinnati,luk,43,23,8,17.6175,46.125,7.206250000000001,0.5,0.25,3,0.15000000000000002,3,air canada,1,3,ottawa,3,0.5,3,3,four seasons,4,2.0,1484.935,337.58875,329.6768125,4,4,0,0,0,0,1,3,4,1,2,0,1,0.35,0.17,0.5,0.25,type_browsing,category_other
540837,f,True,True,canada,toronto,yzd,50,23,8,1.4675,11.875,8.0775,0.125,0.0,2,0.07500000000000001,1,air canada,1,1,winnipeg,1,0.125,1,1,rosewood,1,0.375,1502.91,59.635,59.635,7,1,0,0,0,0,0,1,7,0,0,0,1,0.35,0.04,0.12,0.0,type_browsing,category_weekend
540857,f,True,False,usa,lubbock,lbb,37,23,8,0.99875,7.875,7.89875,0.0,0.0,3,0.13333333333333333,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
540863,f,True,True,usa,los angeles,lax,48,23,9,3.127777777777778,25.333333333333332,8.06111111111111,0.6666666666666666,0.5555555555555556,0,,1,delta air lines,1,1,phoenix,1,0.1111111111111111,1,1,crowne plaza,2,2.7777777777777777,558.87,304.4555555555555,304.4555555555555,7,0,0,0,1,1,0,2,7,2,0,0,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
540924,f,False,False,canada,ottawa,yow,48,23,8,2.1725,17.5,8.04125,0.0,0.0,2,0.3,0,,0,0,,0,0.5,3,3,aman resorts,3,3.875,,490.25,400.025,5,0,0,0,0,3,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
540941,f,False,True,usa,los angeles,lax,22,23,8,1.3975,11.375,8.15875,0.125,0.0,4,0.11249999999999999,1,airasia,1,1,kuala lumpur,1,0.125,1,1,crowne plaza,2,2.0,14162.7,380.99125,375.01624999999996,6,0,0,0,1,1,0,2,6,0,1,1,0,0.35,0.09,0.25,0.0,type_browsing,category_other
540966,f,True,False,canada,montreal,yul,58,23,9,1.3222222222222222,10.666666666666666,7.823333333333333,0.0,0.0,1,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.39,0.0,0.0,,type_browsing,category_extended
540973,f,False,False,usa,portland,pdx,33,23,8,2.1799999999999997,17.5,7.99875,0.375,0.375,3,0.13333333333333333,3,american airlines,1,3,fort worth,3,0.375,3,3,accor,3,1.25,2967.596666666667,298.315,298.315,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0,type_browsing,category_other
540974,m,False,False,usa,baton rouge,btr,34,23,8,1.8325,14.875,8.0275,0.125,0.125,1,0.2,1,airtran airways,1,1,milwaukee,1,0.25,2,2,hyatt,2,1.125,1410.16,129.965,129.965,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541001,f,False,True,canada,victoria,yyj,42,23,8,2.185,17.625,8.0475,0.25,0.125,0,,2,american airlines,1,2,houston,2,0.125,1,1,choice hotels,2,1.125,3574.96,212.54874999999998,212.54874999999998,6,1,0,0,1,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541034,f,False,False,usa,san antonio,sat,18,23,8,0.79,6.25,7.8025,0.0,0.0,5,0.1,0,,0,0,,0,0.125,1,1,hyatt,1,0.75,,170.25,153.225,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
541040,f,False,False,usa,los angeles,lax,29,23,9,14.38888888888889,38.666666666666664,7.285555555555555,0.3333333333333333,0.3333333333333333,3,0.06666666666666667,2,frontier airlines,1,2,denver,2,0.4444444444444444,3,3,extended stay,4,2.111111111111111,2248.383333333333,377.5788888888889,370.1502777777778,5,3,0,0,0,1,1,3,5,1,3,0,0,0.39,0.17,0.44,0.25,type_browsing,category_other
541041,f,False,False,canada,montreal,ymx,19,23,9,1.431111111111111,11.555555555555555,8.06,0.1111111111111111,0.0,1,0.05,1,allegiant air,1,1,washington,1,0.1111111111111111,1,1,best western,1,0.7777777777777778,798.15,197.19222222222223,197.19222222222223,8,1,0,0,0,0,0,1,8,0,1,0,0,0.39,0.04,0.11,0.0,type_browsing,category_other
541047,f,True,False,usa,madison,msn,73,23,8,16.69,38.625,7.25125,0.5,0.25,2,0.275,1,abu dhabi amiri flight,1,1,winnipeg,1,0.5,2,2,hilton,3,3.625,966.93,973.515,973.515,5,2,0,0,0,1,1,2,5,3,0,0,0,0.35,0.13,0.38,0.33,type_browsing,category_extended
541061,f,False,True,usa,milwaukee,mke,40,23,8,1.85375,14.875,8.01625,0.125,0.125,3,0.08333333333333333,1,airtran airways,1,1,baltimore,1,0.5,1,1,nh hotel,2,1.5,1029.49,95.84125,91.04918749999999,6,0,0,0,1,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541083,f,True,False,usa,san jose,sjc,69,23,8,1.62,13.125,8.055,0.25,0.0,2,0.125,1,austrian airlines,1,1,washington,1,0.25,1,1,rosewood,1,0.375,3891.39,204.65875,173.9599375,7,1,0,0,0,0,0,1,7,0,0,1,0,0.35,0.04,0.12,0.0,type_browsing,category_week
541084,f,False,False,usa,memphis,mem,52,23,9,1.8155555555555556,14.555555555555555,8.020000000000001,0.2222222222222222,0.1111111111111111,3,0.18333333333333335,2,american airlines,1,2,charlotte,2,0.6666666666666666,5,4,crowne plaza,5,4.111111111111111,1185.525,639.9288888888889,591.2177777777778,4,2,0,0,0,3,0,5,4,4,1,0,0,0.39,0.22,0.56,0.0,type_browsing,category_extended
541112,f,False,False,usa,detroit,dtw,45,23,8,1.9875,16.25,8.18625,0.5,0.5,3,0.18333333333333335,3,air canada,1,3,boston,3,0.625,4,3,crowne plaza,4,2.75,754.4833333333332,370.30625,362.45025,4,3,0,0,0,1,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
541132,m,True,True,usa,los angeles,lax,33,23,8,0.7725,6.25,8.12125,0.0,0.0,1,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
541150,f,False,False,usa,akron,akr,34,23,9,1.48,11.88888888888889,8.032222222222224,0.2222222222222222,0.2222222222222222,2,0.125,2,frontier airlines,1,2,austin,2,0.3333333333333333,3,3,accor,3,2.4444444444444446,1832.26,425.8211111111111,425.8211111111111,6,2,0,0,0,1,0,3,6,3,0,0,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
541162,m,False,True,usa,houston,iah,44,23,9,13.275555555555554,47.0,7.292222222222222,0.6666666666666666,0.2222222222222222,2,0.1,5,westjet,1,4,edmonton,5,0.5555555555555556,4,4,wyndham,6,3.0,2029.9016666666666,544.2533333333333,537.1781111111111,3,5,0,0,1,0,1,5,3,2,0,3,1,0.39,0.26,0.67,0.17,type_complete-package,category_week
541168,f,True,False,usa,los angeles,lax,40,23,8,2.30375,18.5,8.045,0.625,0.375,1,0.3,4,united airlines,1,5,charlotte,5,0.5,4,4,banyan tree,6,3.875,2151.7560000000003,583.36625,526.56575,2,3,0,0,2,1,0,6,2,3,3,0,0,0.35,0.26,0.75,0.0,type_complete-package,category_extended
541176,f,False,True,usa,new york,lga,40,23,8,1.96875,15.625,7.9275,0.375,0.25,3,0.10000000000000002,3,delta air lines,1,3,houston,3,0.375,3,3,conrad,3,1.375,2272.0166666666664,282.06375,260.991375,5,1,2,0,0,0,0,3,5,0,2,0,1,0.35,0.13,0.38,0.0,type_browsing,category_other
541193,f,True,True,canada,london,yxu,25,23,8,1.48625,12.0,8.05875,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
541216,f,False,False,usa,charlotte,clt,26,23,9,1.0633333333333335,8.555555555555555,7.9511111111111115,0.1111111111111111,0.0,2,0.2,1,american airlines,1,1,los angeles,1,0.1111111111111111,1,1,marriott,1,0.5555555555555556,3412.56,109.27777777777777,92.88611111111112,8,1,0,0,0,0,0,1,8,1,0,0,0,0.39,0.04,0.11,0.0,type_browsing,category_extended
541224,f,False,True,canada,montreal,ymx,51,23,8,1.59125,12.875,8.08375,0.25,0.125,4,0.13749999999999998,2,air canada,1,2,san diego,2,0.25,2,2,choice hotels,2,1.0,3793.0150000000003,260.67125,260.67125,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541235,f,True,False,usa,san diego,san,49,23,8,2.6225,21.0,7.98625,1.0,0.25,3,0.13333333333333333,5,air canada,1,3,edmonton,5,1.0,5,4,hyatt,5,3.0,3207.46,906.95375,865.547875,3,5,0,0,0,0,0,5,3,3,1,0,1,0.35,0.22,0.62,0.0,type_complete-package,category_extended
541236,m,False,True,usa,burlington,btv,48,23,8,1.21625,9.875,8.1,0.0,0.0,4,0.11249999999999999,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
541240,f,True,False,usa,lincoln,lnk,27,23,8,1.19,9.5,7.92,0.125,0.0,3,0.16666666666666666,1,american airlines,1,1,jacksonville,1,0.25,2,2,banyan tree,2,1.0,1778.51,144.775,132.195,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541249,f,True,False,usa,charlotte,clt,56,23,8,1.9625,15.75,8.004999999999999,0.375,0.0,2,0.175,2,airtran airways,1,2,indianapolis,2,0.5,3,3,fairmont,3,2.125,867.88,879.115,731.120125,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
541259,f,False,False,canada,edmonton,yxd,45,23,8,2.59375,20.75,7.99,0.625,0.125,2,0.15000000000000002,4,american airlines,1,4,chicago,4,0.625,3,3,conrad,5,2.75,2634.0,485.03625,459.23625000000004,3,1,1,0,2,1,0,5,3,2,2,0,1,0.35,0.22,0.62,0.0,type_browsing,category_extended
541262,f,True,True,canada,calgary,yyc,39,23,9,9.873333333333333,32.44444444444444,7.372222222222222,0.5555555555555556,0.3333333333333333,1,0.35,4,delta air lines,1,4,oklahoma city,4,0.5555555555555556,4,3,crowne plaza,5,2.0,2222.996,410.37333333333333,388.49483333333336,4,5,0,0,0,0,1,4,4,0,1,2,2,0.39,0.22,0.56,0.2,type_complete-package,category_week
541282,f,True,False,usa,honolulu,hnl,47,23,10,7.525999999999999,32.9,7.345000000000001,0.2,0.2,4,0.1625,1,delta air lines,1,1,phoenix,1,0.3,2,2,shangri-la,3,2.9,4655.66,394.318,328.7871,7,2,0,0,0,1,1,2,7,3,0,0,0,0.43,0.13,0.3,0.33,type_browsing,category_extended
541289,f,True,False,usa,orlando,orl,45,23,8,2.255,18.375,8.11,0.625,0.25,2,0.1,4,conviasa,1,4,houston,4,0.625,4,3,radisson,4,3.875,2016.0575,521.645,503.7215,4,4,0,0,0,0,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
541326,f,True,False,canada,london,yxu,46,23,9,1.597777777777778,13.0,8.186666666666667,0.2222222222222222,0.0,3,0.15,2,delta air lines,1,2,milwaukee,2,0.1111111111111111,1,1,nh hotel,2,1.6666666666666667,1910.525,119.78,114.08933333333334,7,1,0,0,1,0,0,2,7,1,1,0,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
541352,f,True,True,usa,portland,pwm,44,23,8,1.96,15.625,7.9662500000000005,0.25,0.125,2,0.2,2,jetblue airways,1,2,new york,2,0.25,2,2,conrad,2,1.5,512.86,392.1,392.1,6,2,0,0,0,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541357,f,False,False,usa,buffalo,buf,43,23,8,1.89875,15.25,7.95875,0.5,0.375,4,0.1375,3,united airlines,1,4,las vegas,4,0.375,3,3,aman resorts,4,5.375,2570.07,442.53125,403.74412499999994,4,3,0,0,1,0,0,4,4,1,3,0,0,0.35,0.17,0.5,0.0,type_browsing,category_other
541382,f,True,True,usa,new york,jfk,40,23,9,2.9766666666666666,24.0,8.047777777777778,0.4444444444444444,0.1111111111111111,3,0.2833333333333333,3,delta air lines,1,4,hamilton,4,0.4444444444444444,4,4,aman resorts,4,2.5555555555555554,2018.375,351.9533333333333,346.3696666666667,5,4,0,0,0,0,0,4,5,2,2,0,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
541389,f,False,False,usa,detroit,yip,30,23,9,1.9633333333333336,15.777777777777779,8.052222222222222,0.5555555555555556,0.4444444444444444,1,0.15,4,american airlines,1,4,los angeles,4,0.3333333333333333,3,3,banyan tree,5,2.5555555555555554,2357.594,391.78000000000003,391.78000000000003,4,3,0,0,2,0,0,5,4,1,1,3,0,0.39,0.22,0.56,0.0,type_browsing,category_week
541438,f,True,False,usa,new york,lga,37,23,9,2.7711111111111113,22.444444444444443,8.078888888888889,0.2222222222222222,0.1111111111111111,3,0.11666666666666665,2,air canada,1,2,chicago,2,0.2222222222222222,2,2,banyan tree,2,0.7777777777777778,865.595,104.67444444444443,104.67444444444443,7,0,2,0,0,0,0,2,7,0,1,0,1,0.39,0.09,0.22,0.0,type_browsing,category_other
541454,f,False,True,usa,boston,bos,56,23,7,2.5799999999999996,20.857142857142858,8.094285714285714,0.7142857142857143,0.7142857142857143,3,0.2333333333333333,4,american airlines,1,4,phoenix,4,0.7142857142857143,4,3,starwood,4,3.7142857142857144,3592.245,770.3085714285714,730.9541428571429,3,3,1,0,0,0,0,4,3,2,2,0,0,0.3,0.17,0.57,0.0,type_browsing,category_extended
541497,f,False,False,usa,los angeles,lax,27,23,8,1.345,10.75,7.92375,0.0,0.0,2,0.275,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
541505,f,False,False,usa,los angeles,lax,43,23,8,2.1037500000000002,16.75,7.98125,0.375,0.25,4,0.1625,3,allegiant air,1,3,phoenix,3,0.375,3,3,four seasons,3,1.875,1873.6633333333332,283.62625,276.586375,5,3,0,0,0,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
541516,m,False,False,usa,bakersfield,bfl,54,23,8,2.15625,17.25,7.9675,0.25,0.25,3,0.08333333333333333,1,american airlines,1,2,fresno,2,0.375,3,2,wyndham,3,1.875,2062.0499999999997,385.25875,371.58475,5,2,0,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
541539,f,False,False,usa,washington,iad,18,23,9,5.176666666666667,11.666666666666666,7.321111111111112,0.2222222222222222,0.0,4,0.1,1,american airlines,1,1,calgary,1,0.0,0,0,,2,1.2222222222222223,3133.94,132.73555555555555,122.7803888888889,7,1,0,0,1,0,1,1,7,1,1,0,0,0.39,0.09,0.22,0.5,type_browsing,category_extended
541540,m,True,True,usa,san diego,nzy,52,23,8,1.8675,15.125,8.1225,0.75,0.375,3,0.16666666666666666,3,southwest airlines,1,4,dallas,4,0.625,3,3,conrad,4,3.125,1375.5549999999998,460.58500000000004,456.28712499999995,4,2,1,0,1,0,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
541612,f,False,True,usa,san jose,sjc,39,23,8,1.6125,13.0,8.15375,0.625,0.25,3,0.13333333333333333,5,air new zealand,1,5,dallas,5,0.375,3,3,hilton,5,3.125,3389.458,501.56625,491.95912500000003,3,2,1,0,2,0,0,5,3,2,1,1,1,0.35,0.22,0.62,0.0,type_browsing,category_extended
541649,f,False,False,usa,houston,hou,38,23,8,2.8075,22.75,8.10625,1.0,0.25,4,0.0875,5,delta air lines,1,5,el paso,5,1.0,6,6,conrad,6,2.875,1964.0833333333333,720.9237499999999,698.3884375,2,6,0,0,0,0,0,6,2,2,1,3,0,0.35,0.26,0.75,0.0,type_complete-package,category_week
541672,f,True,False,usa,austin,aus,45,23,9,1.9366666666666665,15.555555555555555,8.038888888888888,0.5555555555555556,0.2222222222222222,2,0.175,4,air transat,1,3,new york,4,0.5555555555555556,4,4,extended stay,4,2.111111111111111,2453.6,511.9422222222222,511.9422222222222,5,4,0,0,0,0,0,4,5,3,1,0,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
541699,f,True,False,usa,modesto,mod,47,23,10,1.423,11.4,7.973000000000001,0.7,0.0,2,0.07500000000000001,3,american airlines,1,5,chicago,5,0.6,3,3,banyan tree,6,3.4,2414.0119999999997,920.89,894.0228000000001,4,2,0,0,3,1,0,6,4,3,2,0,1,0.43,0.26,0.6,0.0,type_browsing,category_extended
541700,m,True,False,usa,san diego,san,46,23,8,1.8175,14.625,8.0525,0.25,0.25,3,0.16666666666666666,2,air canada,1,2,quebec,2,0.125,1,1,aman resorts,2,1.25,2370.0550000000003,317.82124999999996,293.5015625,6,1,0,0,1,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541734,f,False,False,usa,los angeles,lax,39,23,8,2.5612500000000002,20.625,7.97875,0.375,0.375,4,0.1625,2,delta air lines,1,3,new york,3,0.375,3,3,hyatt,3,1.625,3264.2466666666664,359.22249999999997,329.73625,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
541735,f,True,False,usa,charlotte,clt,44,23,8,1.30375,10.625,8.23375,0.0,0.0,2,0.225,0,,0,0,,0,0.125,1,1,marriott,1,0.625,,410.0,410.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
541752,f,False,False,usa,charlotte,clt,39,23,8,2.77125,22.625,8.1225,0.5,0.25,1,0.15,3,american airlines,1,4,houston,4,0.5,4,4,extended stay,4,4.25,876.0174999999999,403.42375000000004,403.42375000000004,4,3,1,0,0,0,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
541764,f,True,False,usa,baton rouge,btr,48,23,8,1.67875,13.5,8.045,0.375,0.125,3,0.13333333333333333,2,american airlines,1,2,dallas,2,0.5,3,3,aman resorts,3,2.5,1261.59,313.03125,295.27175,5,2,0,0,0,1,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
541812,f,True,True,canada,toronto,yzd,48,23,9,2.6566666666666667,21.444444444444443,8.142222222222223,0.6666666666666666,0.1111111111111111,2,0.175,4,united airlines,1,5,boston,5,0.8888888888888888,5,5,accor,6,3.3333333333333335,1678.712,495.90777777777777,480.25333333333333,3,4,0,0,1,1,0,6,3,4,0,1,1,0.39,0.26,0.67,0.0,type_complete-package,category_extended
541878,f,True,False,usa,milwaukee,mke,27,23,8,1.8125,14.625,8.0575,0.125,0.125,1,0.15,1,american airlines,1,1,new york,1,0.25,2,2,best western,2,1.5,1196.56,500.74,500.74,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541901,f,False,False,canada,toronto,yzd,44,23,8,3.13875,25.375,8.0675,0.625,0.5,1,0.35,5,allegiant air,1,5,columbus,5,0.875,5,4,banyan tree,6,5.125,936.2119999999999,658.92625,646.8495,2,4,0,0,1,1,0,6,2,3,1,2,0,0.35,0.26,0.75,0.0,type_complete-package,category_extended
541906,f,True,False,usa,san jose,sjc,52,23,7,4.905714285714287,15.714285714285714,7.165714285714286,0.7142857142857143,0.7142857142857143,1,0.1,2,indigo airlines,1,2,pune,2,0.42857142857142855,2,2,intercontinental,4,6.571428571428571,10426.036666666667,2406.308571428571,2406.308571428571,3,2,0,0,1,1,1,3,3,3,0,0,1,0.3,0.17,0.57,0.25,type_browsing,category_extended
541921,f,False,False,usa,san antonio,sat,56,23,8,1.4825,12.0,8.0875,0.375,0.0,1,0.1,1,united airlines,1,1,ottawa,1,0.5,2,2,best western,2,0.75,2654.22,260.04125,260.04125,6,1,0,0,0,1,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0,type_browsing,category_other
541923,f,False,False,usa,oakland,oak,48,23,8,2.3575,19.125,8.14,0.25,0.0,3,0.06666666666666667,2,american airlines,1,2,los angeles,2,0.375,3,3,choice hotels,3,3.0,2287.04,619.36125,602.7431875,5,2,0,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
541931,f,False,False,usa,omaha,off,40,23,8,2.4524999999999997,19.75,8.00125,0.375,0.125,0,,2,alaska airlines,1,2,new york,2,0.625,4,3,starwood,4,4.375,2063.455,642.40625,642.40625,4,2,0,0,0,2,0,4,4,3,0,1,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
541939,f,True,True,usa,charlotte,clt,54,23,8,2.21875,18.0,8.1225,0.375,0.0,3,0.13333333333333333,2,air canada,1,3,edmonton,3,0.5,3,2,radisson,4,2.625,1776.6366666666665,321.9525,321.9525,4,2,0,0,1,1,0,4,4,1,0,3,0,0.35,0.17,0.5,0.0,type_browsing,category_week
541967,f,True,False,usa,new york,jfk,42,23,7,1.557142857142857,12.571428571428571,8.027142857142858,0.8571428571428571,0.42857142857142855,3,0.05000000000000001,3,airtran airways,1,3,calgary,3,0.7142857142857143,2,2,fairmont,3,1.5714285714285714,1683.3233333333335,414.6871428571429,410.2603571428571,4,2,0,0,1,0,0,3,4,1,0,1,1,0.3,0.13,0.43,0.0,type_browsing,category_extended
541972,f,True,True,usa,chicago,ord,55,23,8,2.0375,16.5,8.00625,0.25,0.25,2,0.125,2,alaska airlines,1,2,denver,2,0.25,2,2,best western,2,1.875,2108.66,699.2875,699.2875,6,1,1,0,0,0,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
541980,f,True,False,usa,jacksonville,nip,64,23,8,1.57625,12.5,7.92875,0.125,0.0,3,0.08333333333333333,1,lufthansa,1,1,new york,1,0.125,1,1,accor,1,0.75,1359.05,166.35875,158.0408125,7,1,0,0,0,0,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
541988,f,False,False,usa,newport news,phf,18,23,9,1.2177777777777778,9.88888888888889,8.122222222222222,0.0,0.0,5,0.17,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.39,0.0,0.0,,type_browsing,category_extended
